,time,MISO,MOSI
378,0.52249736,0xff,0x00
379,0.52249896,0xff,0x00
380,0.52250056,0xff,0x00
381,0.52250216,0xff,0x00
382,0.52250376,0xff,0x00
383,0.52250536,0xff,0x00
384,0.52250696,0xff,0x00
385,0.52250856,0xff,0x00
386,0.52251016,0xff,0x00
387,0.52251176,0xff,0x00
388,0.52251336,0xff,0x00
389,0.52251496,0xff,0x00
390,0.52251656,0xff,0x00
391,0.52251816,0xff,0x00
392,0.52251976,0xff,0x00
393,0.52252136,0xff,0x00
394,0.52252296,0xff,0x00
395,0.52252456,0xff,0x00
396,0.52252616,0xff,0x00
397,0.52252776,0xff,0x00
398,0.52252936,0xff,0x00
399,0.52253096,0xff,0x00
400,0.52253256,0xff,0x00
401,0.52253416,0xff,0x00
402,0.52253576,0xff,0x00
403,0.52253736,0xff,0x00
404,0.52253896,0xff,0x00
405,0.52254056,0xff,0x00
406,0.52254216,0xff,0x00
407,0.52254376,0xff,0x00
408,0.52254536,0xff,0x00
409,0.52254696,0xff,0x00
410,0.52254856,0xff,0x00
411,0.52255016,0xff,0x00
412,0.52255176,0xff,0x00
413,0.52255336,0xff,0x00
414,0.52255496,0xff,0x00
415,0.52255656,0xff,0x00
416,0.52255816,0xff,0x00
417,0.52255976,0xff,0x00
418,0.52256136,0xff,0x00
419,0.52256296,0xff,0x00
420,0.52256456,0xff,0x00
421,0.52256616,0xff,0x00
422,0.52256776,0xff,0x00
423,0.52256936,0xff,0x00
424,0.52257096,0xff,0x00
425,0.52257256,0xff,0x00
426,0.52257416,0xff,0x00
427,0.52257576,0xff,0x00
428,0.52257736,0xff,0x00
429,0.52257896,0xff,0x00
430,0.52258056,0xff,0x00
431,0.52258216,0xff,0x00
432,0.52258376,0xff,0x00
433,0.52258536,0xff,0x00
434,0.52258696,0xff,0x00
435,0.52258856,0xff,0x00
436,0.52259016,0xff,0x00
437,0.52259176,0xff,0x00
438,0.52259336,0xff,0x00
439,0.52259496,0xff,0x00
440,0.52259656,0xff,0x00
441,0.52259816,0xff,0x00
442,0.52259976,0xff,0x00
443,0.52260136,0xff,0x00
444,0.52260296,0xff,0x00
445,0.52260456,0xff,0x00
446,0.52260616,0xff,0x00
447,0.52260776,0xff,0x00
448,0.52260936,0xff,0x00
449,0.52261096,0xff,0x00
450,0.52261256,0xff,0x00
451,0.52261416,0xff,0x00
452,0.52261576,0xff,0x00
453,0.52261736,0xff,0x00
454,0.52261896,0xff,0x00
455,0.52262056,0xff,0x00
456,0.52262216,0xff,0x00
457,0.52262376,0xff,0x00
458,0.52262536,0xff,0x00
459,0.52262696,0xff,0x00
460,0.52262856,0xff,0x00
461,0.52263016,0xff,0x00
462,0.52263176,0xff,0x00
463,0.52263336,0xff,0x00
464,0.52263496,0xff,0x00
465,0.52263656,0xff,0x00
466,0.52263816,0xff,0x00
467,0.52263976,0xff,0x00
468,0.52264136,0xff,0x00
469,0.52264296,0xff,0x00
470,0.52264456,0xff,0x00
471,0.52264616,0xff,0x00
472,0.52264776,0xff,0x00
473,0.52264936,0xff,0x00
474,0.52265096,0xff,0x00
475,0.52265256,0xff,0x00
476,0.52265416,0xff,0x00
477,0.52265576,0xff,0x00
478,0.52265736,0xff,0x00
479,0.52265896,0xff,0x00
480,0.52266056,0xff,0x00
481,0.52266216,0xff,0x00
482,0.52266376,0xff,0x00
483,0.52266536,0xff,0x00
484,0.52266696,0xff,0x00
485,0.52266856,0xff,0x00
486,0.52267016,0xff,0x00
487,0.52267176,0xff,0x00
488,0.52267336,0xff,0x00
489,0.52267496,0xff,0x00
490,0.52267656,0xff,0x00
491,0.52267816,0xff,0x00
492,0.52267976,0xff,0x00
493,0.52268136,0xff,0x00
494,0.52268296,0xff,0x00
495,0.52268456,0xff,0x00
496,0.52268616,0xff,0x00
497,0.52268776,0xff,0x00
498,0.52268936,0xff,0x00
499,0.52269096,0xff,0x00
500,0.52269256,0xff,0x00
501,0.52269416,0xff,0x00
502,0.52269576,0xff,0x72
503,0.52269736,0xff,0x72
504,0.52269896,0xff,0x41
505,0.52270056,0xff,0x61
506,0.52270216,0xff,0x7f
507,0.52270376,0xff,0xd0
508,0.52270536,0xff,0x1c
509,0.52270696,0xff,0x00
510,0.52270856,0xff,0x27
511,0.52271016,0xff,0x00
512,0.52271176,0xff,0x00
513,0.52271336,0xff,0x00
514,0.52271496,0xff,0x00
515,0.52271656,0xff,0x00
516,0.52271816,0xff,0x00
517,0.52271976,0xff,0x00
518,0.52272136,0xff,0x00
519,0.52272296,0xff,0x00
520,0.52272456,0xff,0x00
521,0.52272616,0xff,0x00
