,time,MISO,MOSI
628,13.21398624,0xff,0x00
629,13.21398784,0xff,0x00
630,13.21398944,0xff,0x00
631,13.21399104,0xff,0x00
632,13.21399264,0xff,0x00
633,13.21399424,0xff,0x00
634,13.21399584,0xff,0x00
635,13.21399744,0xff,0x00
636,13.21399904,0xff,0x00
637,13.21400064,0xff,0x00
638,13.21400224,0xff,0x00
639,13.21400384,0xff,0x00
640,13.21400544,0xff,0x00
641,13.21400704,0xff,0x00
642,13.21400864,0xff,0x00
643,13.21401024,0xff,0x00
644,13.21401184,0xff,0x00
645,13.21401344,0xff,0x00
646,13.21401504,0xff,0x00
647,13.21401664,0xff,0x00
648,13.21401824,0xff,0x00
649,13.21401984,0xff,0x00
650,13.21402144,0xff,0x00
651,13.21402304,0xff,0x00
652,13.21402464,0xff,0x00
653,13.21402624,0xff,0x00
654,13.21402784,0xff,0x00
655,13.21402944,0xff,0x00
656,13.21403104,0xff,0x00
657,13.21403264,0xff,0x00
658,13.21403424,0xff,0x00
659,13.21403584,0xff,0x00
660,13.21403744,0xff,0x00
661,13.21403904,0xff,0x00
662,13.21404064,0xff,0x00
663,13.21404224,0xff,0x00
664,13.21404384,0xff,0x00
665,13.21404544,0xff,0x00
666,13.21404704,0xff,0x00
667,13.21404864,0xff,0x00
668,13.21405024,0xff,0x00
669,13.21405184,0xff,0x00
670,13.21405344,0xff,0x00
671,13.21405504,0xff,0x00
672,13.21405664,0xff,0x00
673,13.21405824,0xff,0x00
674,13.21405984,0xff,0x00
675,13.21406144,0xff,0x00
676,13.21406304,0xff,0x00
677,13.21406464,0xff,0x00
678,13.21406624,0xff,0x00
679,13.21406784,0xff,0x00
680,13.21406944,0xff,0x00
681,13.21407104,0xff,0x00
682,13.21407264,0xff,0x00
683,13.21407424,0xff,0x00
684,13.21407584,0xff,0x00
685,13.21407744,0xff,0x00
686,13.21407904,0xff,0x00
687,13.21408064,0xff,0x00
688,13.21408224,0xff,0x00
689,13.21408384,0xff,0x00
690,13.21408544,0xff,0x00
691,13.21408704,0xff,0x00
692,13.21408864,0xff,0x00
693,13.21409024,0xff,0x00
694,13.21409184,0xff,0x00
695,13.21409344,0xff,0x00
696,13.21409504,0xff,0x00
697,13.21409664,0xff,0x00
698,13.21409824,0xff,0x00
699,13.21409984,0xff,0x00
700,13.21410144,0xff,0x00
701,13.21410304,0xff,0x00
702,13.21410464,0xff,0x00
703,13.21410624,0xff,0x00
704,13.21410784,0xff,0x00
705,13.21410944,0xff,0x00
706,13.21411104,0xff,0x00
707,13.21411264,0xff,0x00
708,13.21411424,0xff,0x00
709,13.21411584,0xff,0x00
710,13.21411744,0xff,0x00
711,13.21411904,0xff,0x00
712,13.21412064,0xff,0x00
713,13.21412224,0xff,0x00
714,13.21412384,0xff,0x00
715,13.21412544,0xff,0x00
716,13.21412704,0xff,0x00
717,13.21412864,0xff,0x00
718,13.21413024,0xff,0x00
719,13.21413184,0xff,0x00
720,13.21413344,0xff,0x00
721,13.21413504,0xff,0x00
722,13.21413664,0xff,0x00
723,13.21413824,0xff,0x00
724,13.21413984,0xff,0x00
725,13.21414144,0xff,0x00
726,13.21414304,0xff,0x00
727,13.21414464,0xff,0x00
728,13.21414624,0xff,0x00
729,13.21414784,0xff,0x00
730,13.21414944,0xff,0x00
731,13.21415104,0xff,0x00
732,13.21415264,0xff,0x00
733,13.21415424,0xff,0x00
734,13.21415584,0xff,0x00
735,13.21415744,0xff,0x00
736,13.21415904,0xff,0x00
737,13.21416064,0xff,0x00
738,13.21416224,0xff,0x00
739,13.21416384,0xff,0x00
740,13.21416544,0xff,0x00
741,13.21416704,0xff,0x00
742,13.21416864,0xff,0x00
743,13.21417024,0xff,0x00
744,13.21417184,0xff,0x00
745,13.21417344,0xff,0x00
746,13.21417504,0xff,0x00
747,13.21417664,0xff,0x00
748,13.21417824,0xff,0x00
749,13.21417984,0xff,0x00
750,13.21418144,0xff,0x00
751,13.21418304,0xff,0x00
752,13.21418464,0xff,0x00
753,13.21418624,0xff,0x00
754,13.21418784,0xff,0x00
755,13.21418944,0xff,0x00
756,13.21419104,0xff,0x00
757,13.21419264,0xff,0x00
758,13.21419424,0xff,0x00
759,13.21419584,0xff,0x00
760,13.21419744,0xff,0x00
761,13.21419904,0xff,0x00
762,13.21420064,0xff,0x00
763,13.21420224,0xff,0x00
764,13.21423352,0xff,0x13
765,13.21423532,0xff,0xec
766,13.21423956,0xe5,0xff
767,13.21424136,0x00,0xff
768,13.21424316,0x00,0xff
769,13.21424496,0x00,0xff
770,13.21424676,0x00,0xff
771,13.21424856,0x00,0xff
772,13.21425036,0x00,0xff
773,13.21425216,0x00,0xff
774,13.21425396,0x00,0xff
775,13.21425576,0x00,0xff
776,13.21425756,0x00,0xff
777,13.21425936,0x00,0xff
778,13.21426116,0x00,0xff
779,13.21426296,0x00,0xff
780,13.21426476,0x00,0xff
781,13.21426656,0x00,0xff
782,13.21426836,0x00,0xff
783,13.21427016,0x00,0xff
784,13.21427196,0x00,0xff
785,13.21427376,0x00,0xff
786,13.21427556,0x00,0xff
787,13.21427736,0x00,0xff
788,13.21427916,0x00,0xff
789,13.21428096,0x00,0xff
790,13.21428276,0x00,0xff
791,13.21428456,0x00,0xff
792,13.21428636,0x00,0xff
793,13.21428816,0x00,0xff
794,13.21428996,0x00,0xff
795,13.21434784,0x00,0xff
796,13.21434964,0x00,0xff
797,13.21435144,0x00,0xff
798,13.21435324,0x00,0xff
799,13.21435504,0x00,0xff
800,13.21435684,0x00,0xff
801,13.21435864,0x00,0xff
802,13.21436044,0x00,0xff
803,13.21436224,0x00,0xff
804,13.21436404,0x00,0xff
805,13.21436584,0x00,0xff
806,13.21436764,0x00,0xff
807,13.21436944,0x00,0xff
808,13.21437124,0x00,0xff
809,13.21437304,0x00,0xff
810,13.21437484,0x00,0xff
811,13.21437664,0x00,0xff
812,13.21437844,0x00,0xff
813,13.21438024,0x00,0xff
814,13.21438204,0x00,0xff
815,13.21438384,0x00,0xff
816,13.21438564,0x00,0xff
817,13.21438744,0x00,0xff
818,13.21438924,0x00,0xff
819,13.21439104,0x00,0xff
820,13.21439284,0x00,0xff
821,13.21439464,0x00,0xff
822,13.21439644,0x00,0xff
823,13.21439824,0x00,0xff
824,13.21444868,0x00,0xff
825,13.21445048,0x00,0xff
826,13.21445228,0x00,0xff
827,13.21445408,0x00,0xff
828,13.21445588,0x00,0xff
829,13.21445768,0x00,0xff
830,13.21445948,0x00,0xff
831,13.21446128,0x00,0xff
832,13.21446308,0x00,0xff
833,13.21446488,0x00,0xff
834,13.21446668,0x00,0xff
835,13.21446848,0x00,0xff
836,13.21447028,0x00,0xff
837,13.21447208,0x00,0xff
838,13.21447388,0x00,0xff
839,13.21447568,0x00,0xff
840,13.21447748,0x00,0xff
841,13.21447928,0x00,0xff
842,13.21448108,0x00,0xff
843,13.21448288,0x00,0xff
844,13.21448468,0x00,0xff
845,13.21448648,0x00,0xff
846,13.21448828,0x00,0xff
847,13.21449008,0x00,0xff
848,13.21449188,0x00,0xff
849,13.21449368,0x00,0xff
850,13.21449548,0x00,0xff
851,13.21449728,0x00,0xff
852,13.21449908,0x00,0xff
853,13.21454792,0x00,0xff
854,13.21454972,0x00,0xff
855,13.21455152,0x00,0xff
856,13.21455332,0x00,0xff
857,13.21455512,0x00,0xff
858,13.21455692,0x00,0xff
859,13.21455872,0x00,0xff
860,13.21456052,0x00,0xff
861,13.21456232,0x00,0xff
862,13.21456412,0x00,0xff
863,13.21456592,0x00,0xff
864,13.21456772,0x00,0xff
865,13.21456952,0x00,0xff
866,13.21457132,0x00,0xff
867,13.21457312,0x00,0xff
868,13.21457492,0x00,0xff
